Barcode,UMAP-1,UMAP-2
edcafldp-1,-1.3557543497262325,-7.214875382333816
edcalnmk-1,1.4919454488607624,-8.704498171236231
edcbcojm-1,2.34972076606276,-8.650998722361589
edcbjcfc-1,-0.8626637115478243,-7.801831100168664
edcblmoj-1,0.06068113422568674,-8.282278623105503
edcckhdi-1,0.36331662155209943,-9.085153388251568
edcckmml-1,-0.9128320749777786,-8.501862749306227
edccplbb-1,-0.7354844039458919,-5.976347888543132
edcdjdjg-1,-1.1334914605553386,-8.207907207431136
edceiamf-1,2.1900851529769967,-8.457692900083257
edcelmkb-1,0.6355969269374778,-8.986671277972507
edcgieno-1,-0.03287235103224845,-9.21231923950565
edcglgmk-1,1.289049258044589,-8.455668463180647
edcgljhn-1,1.5702334657867283,-6.181330282690415
edcgoclh-1,-1.353511712962185,-7.907958781973899
edchanma-1,1.8915805633854916,-8.29310020298159
edchelbe-1,-0.9683236915812948,-6.882082283315531
edchjchm-1,-1.2810161440531291,-6.544747931896825
edciifec-1,-1.8845899761996885,-6.441445424064527
edcikndj-1,-0.8727442953389251,-8.620139184859697
edcjchgk-1,-0.5559572482671757,-6.405067140381697
edcjckid-1,-1.8430840883036934,-7.152569174723561
edcjifkp-1,-0.05892520192685871,-6.955635148492044
edcjnknf-1,1.3413511472379018,-7.705634989730347
edclgecl-1,-1.5149190693839143,-6.31147899338651
edclhmlb-1,-0.8776834115687107,-8.445951835056691
edcmhlah-1,0.010131593432355528,-8.723803435630048
edcmlncp-1,-1.2873221877424126,-5.530690608312978
edcmmihp-1,0.01154874605638042,-8.31296842243479
edcmonck-1,-0.929091289716564,-7.447811997452977
edcndbbk-1,0.26366021876255563,-8.998744210723205
edcngnpb-1,-0.5661504122250056,-7.277774573716395
edcnihch-1,0.16655534761991198,-8.226170791579756
edcnomjp-1,-0.33730480753656383,-8.210893803372953
edcobicc-1,-0.6246258977004662,-6.439432123307697
edcodkln-1,0.41135120211872084,-8.868643908487869
edcogagd-1,0.08581557840195735,-8.917699697336328
edcopikd-1,-1.510496048638355,-7.805753798386297
edcopkfj-1,-0.7112391822960151,-6.0947428014532585
edcpdnaa-1,0.05420088699950704,-4.709661890325519
edcpeohi-1,1.4218460012153125,-8.406080800724746
edcpmefg-1,-1.09145742019101,-7.838642402630646
eddblfpp-1,0.12540914523393537,-6.654125379778717
eddbmdij-1,-1.4922441400220878,-7.388216336084013
eddcdndi-1,1.1537614160440837,-7.940918729284434
eddchbfp-1,-0.511317302096935,-8.578374057638685
eddcmagh-1,-0.5798963092382511,-8.24203994652268
edddfpke-1,-0.3519617624273978,-7.266094683406689
eddeagla-1,1.0761354721080876,-7.160815768117056
eddeapdi-1,-1.575534960191824,-6.45218625868697
eddefkdk-1,-1.2703957923946012,-7.420928445480314
eddeoigb-1,1.5934153355943506,-8.421551434279417
eddgbceb-1,-1.206132931749266,-7.535817907511992
eddgfnbj-1,1.7701100863411352,-6.678175548161208
eddgkbfj-1,-0.35658806431710866,-6.599841202758039
eddhalbh-1,-1.619068482961234,-7.435677093024664
eddheoal-1,-2.036165072120057,2.7361120124327907
eddhfpjj-1,-0.09716078464067301,-1.2836798558751423
eddhmjag-1,-1.995935626271569,-7.31388848572736
eddidemf-1,0.8845828432034535,-6.628589519826454
eddieilo-1,0.633778008007546,-5.4837290073183365
eddifmnb-1,-0.5444357276496927,-7.21199922753471
eddilipf-1,-1.2214757670722358,-5.402058043929354
eddimggd-1,2.073972437417299,-7.630138904938178
eddipnea-1,-10.169107799584198,2.036938571324346
eddjdkhn-1,0.9516136818209457,-7.765374499128829
eddjicjc-1,-1.4338842309517905,-7.75308991462514
eddjkdef-1,-0.9990744875432306,-8.472892371856895
eddkngnb-1,-1.3712919498674094,-6.202843442069068
eddlfcim-1,-1.4581119852403788,-7.1718024896193215
eddlgmbg-1,-0.1937020632647768,-5.5059731741643185
eddlohfo-1,0.1414711848675102,-8.245586045745144
eddmblfg-1,2.57945726535789,-8.393435300298481
eddmfpjk-1,2.372068961787987,-6.341433276332442
eddmneab-1,-1.613246535690975,-6.833253254983704
eddmpfdo-1,-0.8429632207393708,-7.823630985948874
eddnhppi-1,-0.20903715681721663,-7.69895905252979
eddonboc-1,-0.7605108409329471,-7.43077103222217
eddpfffj-1,0.5986534695024464,-8.543764705876535
eddpgmkl-1,-0.37819504561342804,-8.338597394532515
edeahcne-1,0.343965078604463,-6.863748043003149
edeblfnd-1,0.019791540729067678,-8.526065713889434
edeccgbb-1,2.072583546680034,-8.300976228771152
edecnbgj-1,-1.9715536108099072,-7.555321865180262
ededbedb-1,0.8642039562116861,-8.87889878623128
ededbkbo-1,-0.9934714563803222,-7.228192100059289
ededenob-1,0.5668911878819264,-8.811442105956651
edediheb-1,-1.397821074675503,-8.581484323394763
ededofji-1,-1.873472340789599,-6.7984113683340315
edeeefgg-1,0.3418729424958271,-6.786925163787792
edeehhdp-1,-0.20473941522399203,-7.768580323759058
edeemndh-1,-0.3335598500661015,-8.142903816877764
edeeoega-1,-1.0122222338465927,-4.990107511630647
edegafhp-1,1.581836689909133,-8.470234524542683
edeggenp-1,1.408490110172715,-7.958905265486842
edeggggg-1,-8.180089968617791,2.7730997032323
edeghhjk-1,2.3763091549352926,-3.718092078708707
edegjffi-1,0.7487136625872767,-8.388975573134363
edegjgam-1,-0.20188429041385775,-4.171849208745404
edegopfh-1,-2.003610317164708,2.319686281786095
edehfibc-1,-1.2812620430228836,-7.730178130370182
edehmoon-1,-9.355031375358617,4.414075655062009
edeiicie-1,-0.18312584061802106,-8.551414108383026
edeinigh-1,-0.14885134298005792,-9.089075426139637
edejfoln-1,0.5918474953840174,-8.86491584568484
edejjglk-1,0.33034279494911295,-7.591801525250682
edejompb-1,-1.1375576999533508,-6.8511446206773625
edekajkp-1,-1.6626633579591,-7.565853603041221
edeknfgm-1,-0.52055614799045,-8.994931324566629
edekopkm-1,-8.181309652936424,4.088290980124209
edelfobg-1,-0.391823085234147,6.662302596797261
edelnngo-1,-8.998811542135726,3.299733636858375
edeloklk-1,0.2310257265562099,-7.48591997345414
edemffgg-1,-1.0269496610517335,-7.723659623364718
edenfndf-1,-1.1666343736178104,3.4610264632156094
edenofke-1,-1.8539455794617712,-8.196431261323008
edeobjpf-1,-2.2899187578655007,-7.321298616954547
edeofjjd-1,-1.189829713956083,-7.133056133868495
edeokdah-1,-1.3557111314403651,-8.364690624261238
edeomakg-1,0.4365582546698601,-6.92370373061046
edepcghk-1,-2.0742346556807223,-7.41688486896447
edepecjk-1,-0.8845991516235949,-7.625767667345476
edepkmlg-1,0.020280280971756298,-7.828212180763874
edfacong-1,-1.1241133045072682,-5.274288964239845
edfaemoj-1,1.6138491967106443,-8.550425077294985
edfalmld-1,1.0712465015875374,-6.851093014896867
edfbdpkk-1,-6.333271046125065,4.836564387140984
edfbefll-1,-1.9843020555588204,-7.073173045247035
edfbfjaf-1,1.996164314726244,-6.635410656387101
edfcnfeo-1,-1.8847968312020762,-8.12249818865654
edfcpoih-1,-0.9228772032577149,-8.127663971411982
edfddepd-1,-0.7319925971390012,-7.3465728134927515
edfdeckk-1,-2.0463198802904774,-6.770340735549789
edfdemll-1,-9.762373538829072,9.917751256238853
edfdoibe-1,-1.1566560578213767,-8.0031389227542
edfeamhm-1,-1.0837300481932277,-7.545053236167629
edfehnbk-1,0.24383621722455798,-7.926598065316536
edfemhab-1,0.7704431115574099,-8.393832717105608
edfepamm-1,1.339075191635032,-7.922589329617414
edffbnpj-1,-0.7169505751406391,-8.914970456946651
edfgdkab-1,-0.6315126116343314,-8.15622059184196
edfggfdp-1,-1.879808338674853,-8.06051476285044
edfglepm-1,-1.5235483753105497,-6.73307641096985
edfgmekm-1,-0.9540399854908562,-7.643784192670507
edfhafkg-1,-0.3473962652782582,-7.20621449407278
edfhnpgh-1,-1.1294638295764572,-7.952724054826887
edfighen-1,-1.3419930060365974,-6.896495138504178
edfilakf-1,-0.6599401696412053,-4.590984599708933
edfilhie-1,0.015893464183377393,-8.105715147317605
edfjakdb-1,-1.8065323687380572,-7.094943760881394
edfjcclp-1,-0.6099396579378034,-5.983142723365543
edfjjgch-1,-10.018455853272433,4.233490385142989
edfkbcel-1,-1.6692579415198208,-6.75510329920142
edfkdcpf-1,-2.0898114259210794,-6.922749538150192
edfkgmpb-1,0.2968134429119803,-8.289021824013005
edfkmgap-1,-1.884164957168721,-6.121578577567076
edfknhhf-1,-1.3439020277940437,-5.383535255881491
edfldfdi-1,0.23775727128790194,-8.314724188251574
edfldmka-1,-0.4331536905420472,-6.555147921780847
edfmekde-1,-0.7374382160256547,-5.613416719377708
edfmjpib-1,-1.3804104520723022,-5.633255242142299
edfnedln-1,-0.935230611208459,-5.8728634364252015
edfoccoi-1,-1.0177027626369803,-8.197719108093478
edfolegf-1,-1.5903839205798775,-6.628000753346044
edfolpka-1,9.409133107299523,-0.8222375190630205
edfpelac-1,9.113743938940399,-3.332702817988995
edfpepep-1,6.525384789370213,-6.540196542348766
edfpfdbh-1,9.213512966804213,-3.4607197100532456
edfpfpfj-1,5.809727911535451,-4.971263394506195
edfplonl-1,7.1785171476833805,-4.435189695057425
edfpnccg-1,7.752658557551353,-4.223904087265822
edfpnccn-1,8.08754882535043,-2.851228132893875
edfppcbb-1,8.273389680313214,-1.4143819809275633
edgaafob-1,9.675679346037708,-1.9079337342080367
edgablan-1,9.27414102599312,-3.95862824164768
edgafbjl-1,8.35591443246368,-3.2197485902388814
edgaocik-1,5.782590574186638,-3.5577162318136937
edgbfanm-1,8.100122051591578,-3.3357074784826075
edgcfpen-1,7.902940499361161,-5.137778656088826
edgcggel-1,8.500459660363825,-3.0885906660981344
edgcibkb-1,8.2966906805234,-4.688500303381931
edgdcihh-1,9.094525120680146,-0.8254487812875249
edgdfhdc-1,8.596853395705695,-1.588237983360606
edgdflgc-1,7.03800143750133,-3.804188559058696
edgdhbam-1,8.007974830083073,-0.7427085204047189
edgfacnh-1,9.167346073171657,-2.1153869116392086
edgfdfhc-1,8.69932999441284,-2.8780860011353586
edgfgpla-1,9.590815692572939,-1.3405114786587002
edgfipkh-1,8.505699201214076,-1.1507697452467005
edgfpada-1,9.38843127375994,-3.946084062252238
edggcdep-1,8.636869456438838,-2.8659768146073628
edgghlba-1,8.422582337604629,-1.9317535815723779
edgglokd-1,9.488734211494258,-1.9897545433936672
edggnmbg-1,7.870894027394771,-4.674606499528442
edghmkoa-1,5.318258798708321,-3.4389791571705
edghnnnh-1,9.136148323584601,-1.247692456337891
edgickba-1,9.52136076396539,-2.89495881707081
edgjlifg-1,7.957265525835448,-2.2388180565500475
edgjofkm-1,8.075618954870716,-1.8949399183915285
edgkamng-1,9.249040069341294,-1.8525353110942715
edglgdem-1,6.502937501595305,-5.281733253538352
edgliijl-1,8.893204965818397,-2.2432016240322525
edgmloig-1,9.588943601735327,-3.3609335048181257
edgmnobc-1,2.086183749676143,-8.077969782059792
edgnbhff-1,7.483279872503573,-5.8819805417436335
edgnejgo-1,5.654107682714569,-6.131752148418299
edgoglmo-1,6.507516446305359,-6.467084127730352
edgooged-1,7.786518524873497,-4.893523320125183
edgpnggj-1,5.362883372996329,-5.94648415328113
edhabidl-1,8.481179493786687,-4.666142745944228
edhalpdl-1,5.859444717366034,-4.46401212740909
edhbahea-1,6.7146832054811885,-4.909614463477053
edhbfcbn-1,8.776411206977883,-2.9516807731399712
edhbgdjk-1,8.498954808529076,-3.5260699903441624
edhbjmap-1,4.713080907914077,-5.287646019920032
edhbkdpi-1,8.87280641824718,-2.080279113389741
edhbmohb-1,6.129822746411046,-2.804158019454833
edhbpblk-1,7.5639330378529595,-1.1717491514046088
edhcjlej-1,8.04120735230546,-4.070982353978776
edhcpcok-1,9.712338081317553,-2.370180207846112
edhcpebh-1,8.47863687165444,-2.0475146501779005
edhcplhe-1,7.5964931926092145,-3.366339621161758
edhdacfb-1,9.495790498870633,-1.1554113297408084
edhdbdfh-1,8.335276861007495,-3.4728462813506216
edhdeagn-1,9.305902347994705,-3.490615888287447
edhdgbdh-1,8.417889472553497,-2.948065745453295
edhecneb-1,9.515267442445358,-1.211061206010319
edheeone-1,8.177116522444484,-1.0204700204679744
edheghmb-1,8.670980600295154,-1.0182662156443938
edhelfkj-1,8.979396221716904,-3.424533748155884
edheoghl-1,8.64596619031667,-2.8262144670317784
edhepolp-1,9.103464638877103,-0.6849431289841176
edhfipah-1,8.010986143089193,-1.7419187651507673
edhfjhbe-1,6.580719968389857,-6.54951218058914
edhflokc-1,8.61740448548181,-4.035388888134351
edhhdcko-1,8.42437936994658,-4.422683817275211
edhhfjkp-1,9.4172609416426,-3.523097619529606
edhhocoo-1,5.527917165018833,-6.506537567160226
edhiadfb-1,6.39553285108625,-6.450751553910245
edhihone-1,8.677233806993243,-3.319026495029534
edhiodnk-1,9.517864701766062,-3.622916149399155
edhkbimj-1,9.676619902110607,-1.6272262801783874
edhkmlij-1,9.30923718631345,-3.8548647494935286
edhlbbmo-1,7.750996929461539,-3.5159514921232784
edhlbcol-1,9.56885960146208,-2.9747028365488046
edhmhpme-1,8.859794702896078,-2.525381795472263
edhmnagc-1,6.689747647004676,-3.079931690763397
edhndpgo-1,8.65661498764985,-4.305124693645414
edhnibjp-1,9.66350753197416,-2.1595691490595037
edhnigbd-1,6.489333172045788,-3.44052889544548
edhnnfdj-1,9.66427052437168,-1.3684455311234835
edhoegpp-1,7.609752392618351,-3.05381573504862
edhojlcf-1,9.139895528297949,-2.451288948913901
edhpeekd-1,7.561550448728972,-1.15020695939975
edhpnibj-1,9.081580967847675,-1.5197341390683656
ediaaeoc-1,8.62131615190755,-4.687529183044365
ediadndi-1,7.994715582803378,-3.995174763602422
ediakgpb-1,9.033956573224403,-3.473637728492437
edibkonl-1,7.37986177320813,-0.8170629205150031
edibmjhn-1,9.892186397878541,-1.7209755836009037
edichnnd-1,9.050245051342058,-2.281132812250725
edicpaoe-1,1.1966900072900053,-4.795994112361903
ediddfgk-1,8.396504768587052,-3.0786186752911044
edidfmnm-1,5.8156984914953505,-3.6474695743656027
edidjfgg-1,9.096741462803406,-3.9193793574393716
edidneak-1,-1.2650198794389393,-8.601067133431993
edidpgca-1,-1.5231539041818942,-7.346725552629687
ediecfjh-1,-0.1656044559722436,-8.263825192631394
edieekac-1,-1.0946250625490193,-6.916795261446224
ediehfam-1,0.08758861238515622,-7.118808815256063
ediemiea-1,0.517628458601084,-5.44548191354182
edieppph-1,0.984160940008868,-8.713200024067296
edifaool-1,1.0914811615831803,-6.897460134751883
edifgihe-1,1.170333720197868,-7.435017934269537
edifplkp-1,8.87137229232811,-3.577807129914346
edigcede-1,8.12254668631727,-4.591079466050215
edigmeld-1,6.663454687987343,-4.1857839833205714
edignoil-1,8.898674909752922,-0.5939524360404722
edihmkjb-1,2.018809370767511,-3.599030898814519
ediiagmp-1,9.295442010933067,-2.732972024406874
ediiejab-1,7.179751072808015,-3.010348786718351
ediifnbn-1,9.245411422655284,-2.844926472292651
ediimcip-1,7.785290573639381,-4.395370545772811
edijbmee-1,8.413151197258339,-4.683784190233042
edijdmcd-1,8.285477886197791,-1.5711193614836936
edijepmh-1,6.243007868503409,-6.925611997271617
edijfffn-1,8.063626015587204,-3.764792790723951
edijgkad-1,9.301116960588557,-2.6278848576012015
edikankc-1,8.816871664629938,-4.149217307217018
edikbhaa-1,9.940055345837068,-1.8326882558542856
edikndld-1,8.968263197094366,-2.868614455582136
edilojfh-1,7.420022099431667,-4.199639457810638
edilpllk-1,8.070821939472221,-4.416235785763501
edimhacb-1,5.390503207087694,-7.3968477578307175
edimhhjp-1,-1.0917782851876414,1.5411382596712546
edinidbb-1,8.108415073587782,-2.5939221752163375
ediokkbm-1,5.375102008786748,-3.857660957441573
edionhgj-1,8.870617962748723,-4.1904409146310755
edipcgpl-1,8.179843492034031,-4.008950790402425
edjacagc-1,4.881192096404336,-6.506975135057124
edjachhk-1,9.262229739625939,-3.5207107678332314
edjbccli-1,7.4242293320408,-4.834415357280754
edjbggho-1,5.189954459252451,-5.215854374379629
edjbjdlm-1,5.39401475022229,-7.321400042250457
edjbkbch-1,9.299946097025941,-3.3650598680233346
edjbpaep-1,3.5031806894802964,-3.4759650197513907
edjcjgdm-1,7.438284857056049,-4.824620895393305
edjcklpm-1,7.410296469928566,-3.588907862105861
edjdbnhg-1,9.757629761685164,-2.331560688794294
edjddaca-1,9.090084073314229,-3.421560477117112
edjdfmge-1,7.6828537566753585,-3.413378879719347
edjeegfa-1,6.817772285833431,-6.0622284349662445
edjenjbo-1,5.8545042570529615,-7.011112372569349
edjeokha-1,9.319788282739696,-2.9040121894894173
edjfeaih-1,8.346956377226798,-3.386114292759192
edjfidja-1,-0.3691266734896578,-7.5547199474764115
edjfncjj-1,9.495361350058886,-3.590053494099583
edjfngge-1,8.825980338989417,-3.5505675469348454
edjfphbe-1,8.390854022798772,-4.70029455565652
edjgeojo-1,9.282124886933735,-4.021339085942059
edjgfefp-1,9.269711695912552,-1.9233420519085238
edjgpjip-1,8.12876667824839,-3.353961165176233
edjhdnik-1,9.730928126293835,-3.106051498195371
edjhmdhi-1,8.26760154743529,-0.8940674929765942
edjieomk-1,-1.8015234101097444,2.434829590130324
edjjkbhh-1,7.51519548081972,-0.855637865850704
edjkelei-1,7.009208871432918,-3.6145504819342995
edjkfpbo-1,7.566149613035704,-5.444494721829542
edjkjkhm-1,9.302261178249823,-3.7187452574573725
edjnadpd-1,7.797103027249939,-2.8610012519111896
edjnipfg-1,8.989342399713552,-3.2650812909983173
edjnmbpg-1,6.404456027380767,-2.8680886186515258
edjonhpi-1,7.502775571506899,-4.24841241160049
edjoondf-1,2.28637407307114,-8.66178124587827
edjpcnkd-1,9.025530135039688,-2.843605229162735
edjpjkhh-1,8.346424104604043,-3.8708034690493642
edkaihjg-1,2.167205048360083,-8.586780477132432
edkclaio-1,6.748131696459384,-4.508564745420166
edkcpelp-1,5.015426084172856,-5.500283347915351
edkddolj-1,5.078904362389728,-7.3516568794868595
edkdkemf-1,-1.800827008106858,-7.44163051951842
edkdlmpd-1,0.703235232765953,-7.534599563914909
edkdomha-1,0.7793315057529593,-8.127036091198947
edkekdjm-1,-1.3849767606201724,-7.726038079698882
edkfjmap-1,-0.27574911045088213,-8.401263766166318
edkgjphc-1,-0.18641751358716532,-8.237270131188808
edkgnfhg-1,2.3826521142158987,-6.830347180413211
edkhdpfh-1,-0.6891531106574769,-7.678637824923766
edkhhpdo-1,-1.8938036810988532,-6.70514934254487
edkhpdgm-1,-1.343222891779841,-7.969186802006858
edkhpolf-1,6.850043888413936,-6.37942124971354
edkidmnf-1,1.314234546905405,2.930850299537731
edkilonb-1,0.33066963583414943,-9.080036029557249
edkjemol-1,-1.2016136836257414,-7.509026282201535
edkjgeem-1,1.6497393928008766,-8.50944359795194
edkjhkcj-1,-2.02839229087832,-7.94274080335854
edkjnfod-1,-1.0416058837507565,-7.1631690835503194
edkkdnnl-1,-1.6507612235195261,-7.357244493591984
edkkkkcm-1,-1.9218778960608771,-6.5436899558449335
edkkopjm-1,6.4261804978432355,-6.413092167755382
edkkpllp-1,1.1451376824061177,-8.213557149186336
edklgkgl-1,3.2580714832691027,-8.171287658229351
edkmcdac-1,3.792377259612398,-6.915263705536345
edkmceae-1,5.742669579738671,-5.16027012235756
edkmfmgn-1,0.6817942744093699,-8.398756284037606
edkmgeoj-1,-0.45328345663218716,-7.535018617241963
edkminpg-1,-0.20743874903848725,-7.352724463508029
edkmipmf-1,-0.39667128586803846,-7.724108286417726
edkmlehe-1,-0.7720991959901655,-6.375403378021882
edkmpgoo-1,-0.5182828308673703,-8.36560697872768
edkngemh-1,0.03110905779370604,-7.377010439670685
edkniocb-1,-1.7575052582258621,-6.924828798236216
edknjnmj-1,-1.4028758489573578,-8.148092900315376
edknnigp-1,0.4154251462185914,-7.505784411432394
edkoadcn-1,-1.860042936471517,-8.269263822003822
edkodgcc-1,0.5798574806911299,-9.271400881248649
edkodnkd-1,-1.2477746559499558,-7.5052117063101775
edkogion-1,-10.105981374348694,2.2301700231502117
edkpadbk-1,1.7890493344605378,-7.82548602146429
edkpbclm-1,-1.819950233250867,-6.810300241265106
edkpnioe-1,2.574860908508159,-8.350572602146624
edlaeepc-1,-0.6869880383817338,-5.4177424877870495
edlakmbj-1,-2.0323237225948416,-7.346099556895578
edlbldcf-1,-1.2135204268037785,-7.143884337461633
edlblfen-1,-1.7827573820941516,-8.075733887307267
edlboakd-1,-9.8485142839307,1.8803600179537485
edlcfaej-1,-7.726315678785892,8.869381784999652
edlchkkl-1,-1.793321834444755,-8.220849535408066
edldmkbo-1,-1.9919672010496268,-7.619047000517475
edlebeok-1,-1.3403249754144695,8.511020785434315
edleinoa-1,1.0778312904122078,-3.6300085641094926
edlfaepc-1,-2.106368173659871,-6.985911349569032
edlfkdib-1,0.8254339841936633,-8.62644986533928
edlfkggj-1,-0.8337676252120241,-6.617475597165648
edlfknbd-1,-1.5097241522373144,-8.244983154232774
edlfmekk-1,-1.7548538824378759,-7.727053028802834
edlgnbbb-1,-0.8847623424092278,-7.600536730934754
edlgnhbe-1,1.9078127570703984,-7.747315535380278
edlgoldl-1,-0.03257079946098566,2.612446159011597
edlhaakf-1,0.6700353859932487,-6.985909910288512
edlhfjac-1,-1.109430163126969,-8.619695152958782
edlhgpee-1,-1.3690179824102546,2.6997494459338864
edlhhmon-1,1.7460295167259836,-8.49083117186497
edlhnkfc-1,-1.2973600325221823,-8.198687723468867
edliaaal-1,1.497942586537279,-7.7253331428328575
edlicbcl-1,0.5265322735067132,-8.084105444547236
edlipbio-1,-1.2565267263968078,-6.387171944791096
edljbook-1,0.36136120963879487,-6.817619417059
edljhjhj-1,-0.3218313999639064,-5.878984247607644
edlkmhad-1,0.8516211906237724,-6.91673091219482
edlkphkl-1,3.3916281271195623,-6.013477714451113
edlledho-1,2.8811769746551694,-7.8794128332957065
edllhipd-1,-1.2543680489718934,-7.214362979227394
edlmfnbc-1,2.6821587277419385,-8.557550706388481
edlnamfk-1,0.3563404662649317,-6.724521725792381
edlncicc-1,-0.34439221083079763,3.2157647321767815
edlngnao-1,-2.0485148629043004,-6.9340755684972155
edlnhmda-1,-1.965431538321377,-7.056944496770198
edlniaak-1,-0.30652963361033403,-8.1231392639214
edlnkfom-1,-1.340392658802556,-5.92491930801961
edlnmbok-1,-0.7644958107253047,-8.85892168178974
edlocnac-1,-1.682814010238816,-6.4938671572773385
edlolpjk-1,1.4754977707927992,-5.981426518398037
edlpefjd-1,-1.65879045413576,-8.431155334867196
edlphcom-1,-1.6740792198018888,-7.439265028649399
edlpichf-1,0.7377514501420686,-8.43252742968282
edlpnpbm-1,-1.953974926887662,-8.007179245513226
edmacbco-1,-1.4264401812135254,-8.40511209425134
edmahccf-1,-1.3178085578642145,-8.53129316977585
edmaiina-1,-1.0535900997498864,-8.932669290594063
edmamhia-1,-0.08093861104578479,-7.401740510858401
edmanagh-1,-1.2591180885206648,-7.989688786342644
edmanlle-1,-1.1262822237660863,-8.19947373226589
edmbdbkh-1,-2.0294374996875466,-7.29107625692253
edmbippf-1,-1.2742537514497574,-6.6075705532356075
edmbjdff-1,-1.099781168023696,-7.261796814844304
edmcjddl-1,-0.7109602151033508,-6.558667778311987
edmckaid-1,-1.8806404286935212,-7.425477011856813
edmclmap-1,-0.7546940101314389,-8.314214349531293
edmdifbg-1,-0.8542922941885475,-8.732120382263004
edmeghca-1,-0.8286373457466202,-8.020944830674459
edmekpdm-1,-1.7016871307023649,-7.810303612762014
edmepgln-1,-2.010862023575277,-7.999705975406913
edmgjkkj-1,-1.2593092514465147,-8.135568971503044
edmglbjb-1,3.768125409067342,-6.9127282347963535
edmgmgec-1,2.585825845202556,-6.71675595057637
edmheppg-1,4.012846195798498,-6.553441539752283
edmhhbah-1,1.6760383975341575,-8.921179785066887
edmhkbce-1,-0.2546686116637946,-7.517552451382579
edmiagad-1,1.0639556495874822,-8.520470735465183
edmjagmj-1,9.310303650245041,-3.235326102871246
edmjbcpi-1,0.05551863006584439,-8.604151659331004
edmjhaen-1,0.6406118782062313,-8.770076573715425
edmjoaph-1,5.352871210551248,-5.485941075276434
edmkggcl-1,2.5474271922333607,-7.951818119739785
edmklcep-1,-0.40466017089019835,-8.911618157933951
edmlcbbh-1,5.473856735599544,-5.326592254257966
edmlgbgg-1,4.9993767864509095,-5.7558824956568175
edmllhpf-1,1.0565283981401277,-8.293310779399098
edmlpcla-1,5.3274281792702345,-6.8514854124544655
edmmidlo-1,3.499736855858856,-6.851895382393575
edmmmdkc-1,-0.48913466515217435,-8.974448415792533
edmmmgdl-1,2.4161515645234757,-8.280196027124425
edmmnhho-1,4.285966506883333,-6.20135292080928
edmnafee-1,0.05758521549617494,-8.375267142462539
edmnaigi-1,4.544192564782794,-7.877290974225686
edmnlcfk-1,-1.1139721347124039,-8.30066902927479
edmoehbh-1,-1.1414350890222953,-6.585392730069684
edmofbpi-1,-1.171755450943324,-7.687606022011633
edmpnkkl-1,-1.887567521198051,-6.673056928363047
ednakopb-1,0.6395366320523583,-6.930950993347221
ednaodfh-1,-1.0950853627422026,-8.322488188448025
ednchfgc-1,0.24588179465504403,-9.164903499051807
edncmocg-1,0.4994323229599382,-7.173401897420688
edndibfn-1,-0.062436869958004,-8.950515211351567
edndieon-1,-0.6583484003575233,-6.0509119961654
edndkbge-1,0.6330044594945536,-8.40724062898481
edndlhoa-1,0.20545617818095066,3.187467431875743
ednecbin-1,-1.7493704078100392,-7.445346335753712
edneichk-1,-1.4905775771934058,-6.519542954860406
edneomle-1,-1.999516974713649,2.7719438950077033
ednepdlp-1,0.6331446677704471,-7.554478508561059
ednffmkp-1,-1.3724394351480411,-8.698645431161799
ednfnfmn-1,-0.6291448712107873,-8.347193652443206
edngdgcj-1,-1.7002810797858394,-7.09229902005908
edngdjkj-1,-0.002384126794024319,-8.531650213257805
edngehlm-1,-1.3663399487495556,-7.693272429018206
ednhllnd-1,-1.621382347686053,-8.328627205793797
ednhpnfg-1,-1.5394466522791865,-8.642727717866448
ednjbbep-1,-1.463284263526171,-6.6775845437729995
ednjejhf-1,1.376017680440386,-8.176925836262054
ednkcnik-1,-0.42574300972610224,-7.333248731832526
ednkdbmh-1,-1.4125090582062656,-7.570510334364672
ednkdhig-1,-1.3128333254448004,-7.062874290916068
ednkgmpd-1,-2.0680144253807353,-7.506559207829424
ednkiffe-1,0.9315404839679701,-8.43534307281337
ednkihpa-1,2.447522487398022,-6.863839231540395
ednkoddo-1,4.507123000188299,-7.234120298087027
ednlfjnf-1,5.324447975627345,-6.403244958206982
ednlgmai-1,7.866787286767169,-4.919650240771037
ednmckcf-1,6.251373334813747,-4.173342721162136
ednmdeni-1,6.9892689167593245,-5.69630455414365
ednmeapn-1,7.612860330756485,-1.7405621088715104
ednmjkmj-1,6.1897889799899275,-4.643252331765851
ednmkmld-1,6.206955484374317,-6.233580786471776
ednncnoc-1,4.9728791455994505,-7.651569213934694
ednnngmf-1,7.352942224268046,-5.848147751364094
ednocmkj-1,7.641220912233311,-3.7905918985632288
ednocnpe-1,6.38897642074364,-3.334204218587841
ednoohlp-1,8.222131542540069,-3.599971650872178
ednpagoe-1,8.147212057217507,-4.43750558682502
ednpehbm-1,9.04230029832372,-2.330644704476993
ednpfidn-1,6.063841652785185,-5.138504898754915
ednpmlod-1,7.157198769676594,-5.588151846854606
edoaemhe-1,5.107488691242164,-6.339123996882012
edoanpgc-1,9.266248604184884,-3.4073328571029076
edoaocoe-1,6.23489893588917,-5.997177777945713
edoaopbl-1,1.5995016143733272,-7.701407975182009
edobbddj-1,6.776957102207057,-4.808544444574595
edobgflf-1,1.583884273482017,-3.8197776444591462
edoblnmb-1,4.679091900883259,-6.567957109629455
edocbjcl-1,8.8735195169491,-4.3562081960569765
